dataset,model,src_ent,tgt_ent,auc,n_eff
wiki-elec,Pewter (LocalAttn4),0.125,0.7916666666666666,0.828488388019927,1075.8250390127248
wiki-elec,Pewter (LocalAttn4),0.125,0.8333333333333333,0.8161073657143576,1031.591190430824
wiki-elec,Pewter (LocalAttn4),0.125,0.875,0.8039507100355834,963.9257168092794
wiki-elec,Pewter (LocalAttn4),0.125,0.9166666666666666,0.7926051378143013,883.2677617904047
wiki-elec,Pewter (LocalAttn4),0.125,0.9583333333333333,0.7824813382108389,800.0440670413536
wiki-elec,Pewter (LocalAttn4),0.125,1.0,0.7737698662437515,721.4957762071781
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.0,0.9863468056134937,1384.4695228728015
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.041666666666666664,0.9823434175997935,1503.1867934102413
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.08333333333333333,0.9769985351226577,1610.4767270895204
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.125,0.9701008611818682,1681.529238067025
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.16666666666666666,0.961697561065566,1696.7621751700349
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.20833333333333331,0.9522339536658118,1656.7048657846726
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.25,0.9424135839821114,1582.1926861583254
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.29166666666666663,0.932764202120262,1498.0608243711113
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.3333333333333333,0.92337869113392,1418.2570782156974
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.375,0.9141450937435962,1344.120738448374
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.41666666666666663,0.9051008736350366,1273.041114172812
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.4583333333333333,0.8964639567276314,1207.62938579034
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.5,0.888363853728047,1156.221504590475
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.5416666666666666,0.8805948131739216,1126.416478095079
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.5833333333333333,0.8726206331329693,1120.4106775471835
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.625,0.8637935051751755,1134.6698395885364
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.6666666666666666,0.8536008900079628,1160.8717761358917
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.7083333333333333,0.8418150480044525,1186.5018944666072
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.75,0.8285486555181064,1196.6692340624033
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.7916666666666666,0.8142520427765274,1179.0391144939151
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.8333333333333333,0.7996319029499424,1129.8055258597435
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.875,0.785474777988397,1055.2353421647153
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.9166666666666666,0.7724447931270232,967.1415028583082
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,0.9583333333333333,0.7609574860027819,876.8307648109551
wiki-elec,Pewter (LocalAttn4),0.16666666666666666,1.0,0.7511655660550093,791.8710547580516
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.0,0.9817415837278467,1463.9959941194477
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.041666666666666664,0.9764715814967985,1588.7953209744198
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.08333333333333333,0.9696554339416551,1701.6362171408916
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.125,0.961211406785061,1776.4565969428568
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.16666666666666666,0.9514857468461181,1792.3343721094873
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.20833333333333331,0.941363384311517,1749.064774097365
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.25,0.9318923371473131,1667.8373579128452
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.29166666666666663,0.9235506918192856,1574.7445666681156
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.3333333333333333,0.9159936982418271,1485.5149022148544
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.375,0.9085830113439842,1403.5829087608372
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.41666666666666663,0.9009624633970665,1328.0361897928378
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.4583333333333333,0.8931225304744137,1261.587391140282
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.5,0.8851073983863662,1211.0612425999523
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.5416666666666666,0.8767474619416036,1182.3290822945632
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.5833333333333333,0.8676239580981214,1176.7060092201841
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.625,0.8572271109505754,1190.758979098348
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.6666666666666666,0.8451605436989221,1216.8831678552262
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.7083333333333333,0.831296474158404,1243.1381932184515
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.75,0.8158666633623985,1254.2183458027664
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.7916666666666666,0.7994711176838059,1236.4710132505681
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.8333333333333333,0.7829598182788428,1185.196298540734
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.875,0.7672072016400161,1107.1077957883958
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.9166666666666666,0.7528941245219448,1015.1478307491607
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,0.9583333333333333,0.7404017266747368,921.4016847437831
wiki-elec,Pewter (LocalAttn4),0.20833333333333331,1.0,0.7298276196235879,833.6178516592405
wiki-elec,Pewter (LocalAttn4),0.25,0.0,0.9760262207021247,1507.9524615499395
wiki-elec,Pewter (LocalAttn4),0.25,0.041666666666666664,0.9693479921879822,1635.1373994303249
wiki-elec,Pewter (LocalAttn4),0.25,0.08333333333333333,0.9609674300056502,1750.116390492269
wiki-elec,Pewter (LocalAttn4),0.25,0.125,0.950999956513338,1826.568590370903
wiki-elec,Pewter (LocalAttn4),0.25,0.16666666666666666,0.940169859191698,1843.088047113537
wiki-elec,Pewter (LocalAttn4),0.25,0.20833333333333331,0.9298249916952432,1798.6372654540396
wiki-elec,Pewter (LocalAttn4),0.25,0.25,0.9212464763347392,1713.6236152146969
wiki-elec,Pewter (LocalAttn4),0.25,0.29166666666666663,0.914660536690157,1614.1776464868399
wiki-elec,Pewter (LocalAttn4),0.25,0.3333333333333333,0.9091582517227739,1517.4028800313981
wiki-elec,Pewter (LocalAttn4),0.25,0.375,0.9035992689721942,1429.2495111156225
wiki-elec,Pewter (LocalAttn4),0.25,0.41666666666666663,0.8973357399714134,1351.0944116667674
wiki-elec,Pewter (LocalAttn4),0.25,0.4583333333333333,0.8902211787263301,1285.8793298360276
wiki-elec,Pewter (LocalAttn4),0.25,0.5,0.8822562745541,1238.4492977336658
wiki-elec,Pewter (LocalAttn4),0.25,0.5416666666666666,0.8733042540813314,1212.231145926079
wiki-elec,Pewter (LocalAttn4),0.25,0.5833333333333333,0.86304199425755,1207.202449307966
wiki-elec,Pewter (LocalAttn4),0.25,0.625,0.8510905208610302,1220.1495765045668
wiki-elec,Pewter (LocalAttn4),0.25,0.6666666666666666,0.8371956569341431,1244.8350555096326
wiki-elec,Pewter (LocalAttn4),0.25,0.7083333333333333,0.8213783122676964,1270.7371844529491
wiki-elec,Pewter (LocalAttn4),0.25,0.75,0.804026142847506,1282.7193739926581
wiki-elec,Pewter (LocalAttn4),0.25,0.7916666666666666,0.7858839893291951,1265.8152977964996
wiki-elec,Pewter (LocalAttn4),0.25,0.8333333333333333,0.7679009042930962,1213.9956050934459
wiki-elec,Pewter (LocalAttn4),0.25,0.875,0.7509833898243774,1134.0274002810777
wiki-elec,Pewter (LocalAttn4),0.25,0.9166666666666666,0.7357864709942674,1039.856939945522
wiki-elec,Pewter (LocalAttn4),0.25,0.9583333333333333,0.7226348428543677,944.3562929425867
wiki-elec,Pewter (LocalAttn4),0.25,1.0,0.7115646321755167,855.4500353148617
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.0,0.9702607148676498,1547.0154350636833
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.041666666666666664,0.9623290627092378,1676.003383016192
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.08333333333333333,0.9526453318310849,1792.763766232596
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.125,0.941556152616658,1871.014823668273
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.16666666666666666,0.93015244247384,1889.0699404101185
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.20833333333333331,0.9201285353558311,1844.9495885234496
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.25,0.9127949085264286,1757.9074776880436
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.29166666666666663,0.9079924436672449,1653.7889276797541
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.3333333333333333,0.9043009625791962,1550.948027796506
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.375,0.9002367182309665,1457.7512942597132
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.41666666666666663,0.8949955398481553,1377.692864224701
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.4583333333333333,0.8883634027037005,1313.9531988670228
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.5,0.8803140932908119,1269.6981661138466
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.5416666666666666,0.8707293438069448,1246.2139080995703
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.5833333333333333,0.8593585130758918,1242.2619415397853
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.625,0.8459420212938026,1254.8356485387287
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.6666666666666666,0.8303768215765607,1278.9352105691291
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.7083333333333333,0.8128493919277192,1305.2023812096902
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.75,0.7939034353951727,1318.4095608273221
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.7916666666666666,0.7743997007859739,1302.1536170229094
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.8333333333333333,0.7553409395855687,1249.1001097753688
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.875,0.7376263729648921,1166.1962197915486
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.9166666666666666,0.7218637160322603,1068.5762399865202
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,0.9583333333333333,0.7083156420296837,970.0833456342422
wiki-elec,Pewter (LocalAttn4),0.29166666666666663,1.0,0.6969598601113282,878.95460467863
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.0,0.9656440439314242,1603.775140026765
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.041666666666666664,0.9568478307072134,1736.354245923671
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.08333333333333333,0.9463550245635941,1856.835636297199
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.125,0.9347217203590992,1938.7304406593607
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.16666666666666666,0.9233069102911676,1959.779213693356
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.20833333333333331,0.9139631490467238,1916.9400759062407
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.25,0.907857717888807,1828.473966542441
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.29166666666666663,0.9044544142712407,1720.2078701524376
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.3333333333333333,0.9020041111259421,1611.8155036530125
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.375,0.8988699566994361,1513.8035122663296
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.41666666666666663,0.8941924051754833,1431.4237246854036
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.4583333333333333,0.8877166334991312,1368.1667867827543
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.5,0.8793829782149007,1326.1117774494044
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.5416666666666666,0.8690769999411891,1305.0564305090275
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.5833333333333333,0.856610348655053,1302.8567039991071
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.625,0.8418419428726518,1316.5963709950458
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.6666666666666666,0.8248226259633715,1342.0357122576354
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.7083333333333333,0.8058962705715753,1370.3041829831159
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.75,0.7857325991014962,1385.4866401758995
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.7916666666666666,0.7652620650454997,1369.4682259349493
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.8333333333333333,0.7454972634657335,1313.679691544926
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.875,0.7273034370760928,1225.528356872085
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.9166666666666666,0.7112332630408178,1121.6953816866069
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,0.9583333333333333,0.6974917502920293,1017.3384124759656
wiki-elec,Pewter (LocalAttn4),0.3333333333333333,1.0,0.6860070071493716,921.2660872119799
wiki-elec,Pewter (LocalAttn4),0.375,0.0,0.9630922187140423,1685.2586743532688
wiki-elec,Pewter (LocalAttn4),0.375,0.041666666666666664,0.9539150228881161,1824.0793613293467
wiki-elec,Pewter (LocalAttn4),0.375,0.08333333333333333,0.9431467864940244,1951.073876953968
wiki-elec,Pewter (LocalAttn4),0.375,0.125,0.9314820871075106,2039.0985898042013
wiki-elec,Pewter (LocalAttn4),0.375,0.16666666666666666,0.9204122006375693,2064.8361259806425
wiki-elec,Pewter (LocalAttn4),0.375,0.20833333333333331,0.911787837632238,2024.0316054115576
wiki-elec,Pewter (LocalAttn4),0.375,0.25,0.9065728465760471,1934.263682266086
wiki-elec,Pewter (LocalAttn4),0.375,0.29166666666666663,0.903972813246493,1821.7635129876624
wiki-elec,Pewter (LocalAttn4),0.375,0.3333333333333333,0.9021092712556493,1707.6333076601413
wiki-elec,Pewter (LocalAttn4),0.375,0.375,0.8993295161854895,1604.26325585211
wiki-elec,Pewter (LocalAttn4),0.375,0.41666666666666663,0.894763727795593,1518.4206626235707
wiki-elec,Pewter (LocalAttn4),0.375,0.4583333333333333,0.8881138545154734,1454.110256775205
wiki-elec,Pewter (LocalAttn4),0.375,0.5,0.8792768806624357,1412.9499519773483
wiki-elec,Pewter (LocalAttn4),0.375,0.5416666666666666,0.8681410347223725,1393.8648050925967
wiki-elec,Pewter (LocalAttn4),0.375,0.5833333333333333,0.8545886285390156,1394.052407728949
wiki-elec,Pewter (LocalAttn4),0.375,0.625,0.8386063157038884,1410.4974326862966
wiki-elec,Pewter (LocalAttn4),0.375,0.6666666666666666,0.8203946249676196,1439.2319080761795
wiki-elec,Pewter (LocalAttn4),0.375,0.7083333333333333,0.8004264712797654,1471.3013743039153
wiki-elec,Pewter (LocalAttn4),0.375,0.75,0.7794485805405152,1489.6327365877285
wiki-elec,Pewter (LocalAttn4),0.375,0.7916666666666666,0.7584086317171784,1474.100352920699
wiki-elec,Pewter (LocalAttn4),0.375,0.8333333333333333,0.7382910156495174,1414.754852108889
wiki-elec,Pewter (LocalAttn4),0.375,0.875,0.7199102954570441,1319.5076082161859
wiki-elec,Pewter (LocalAttn4),0.375,0.9166666666666666,0.7037645324537555,1206.864788699465
wiki-elec,Pewter (LocalAttn4),0.375,0.9583333333333333,0.6900102730082688,1093.7021896332728
wiki-elec,Pewter (LocalAttn4),0.375,1.0,0.6785372785387898,989.7529068127113
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.0,0.962996981985615,1784.7316902112009
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.041666666666666664,0.9538948175977585,1931.9768106214954
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.08333333333333333,0.9432909891884822,2067.842787850337
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.125,0.9319247918640609,2164.125188938462
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.16666666666666666,0.9212966677763723,2195.959925140999
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.20833333333333331,0.9131723024478346,2157.679273935874
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.25,0.9083558167243045,2066.4510834759526
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.29166666666666663,0.905949821924006,1949.3382418393949
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.3333333333333333,0.9040927388088182,1829.0138355754434
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.375,0.9011796839362882,1719.553931737077
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.41666666666666663,0.896334244828142,1629.0636177103395
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.4583333333333333,0.889206349863136,1562.258939584287
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.5,0.8796541648976568,1520.8256123388137
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.5416666666666666,0.867588763460226,1503.3210591180962
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.5833333333333333,0.8529870379478012,1506.4582861333947
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.625,0.8359729635629998,1526.9134398096066
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.6666666666666666,0.8168777676472615,1560.588528284403
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.7083333333333333,0.796256292979285,1598.11256268471
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.75,0.7748737443536476,1621.1000143289846
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.7916666666666666,0.7536462623741658,1607.2937478038837
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.8333333333333333,0.7335028479484915,1545.0810741997416
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.875,0.7152008798209307,1442.5633193785116
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.9166666666666666,0.6991902751718594,1320.0436396687917
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,0.9583333333333333,0.6855907151010905,1196.3906221728387
wiki-elec,Pewter (LocalAttn4),0.41666666666666663,1.0,0.6742652941153234,1082.608738302813
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.0,0.9651729947338556,1885.9209908987002
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.041666666666666664,0.9565076366282272,2042.2354722654977
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.08333333333333333,0.946375870596352,2187.7413209971737
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.125,0.9354720230567423,2292.939935923247
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.16666666666666666,0.925216182049944,2331.0656162802807
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.20833333333333331,0.9172696071225981,2294.8624408489504
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.25,0.9123677960571676,2201.3533571491976
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.29166666666666663,0.909645771288245,2078.9505342441103
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.3333333333333333,0.9073398755298182,1952.1887737531347
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.375,0.9039048220354843,1836.670664944395
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.41666666666666663,0.8984459717253184,1741.4834527095325
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.4583333333333333,0.8905641285820707,1671.9234272879637
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.5,0.8801058302132496,1629.974829610413
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.5416666666666666,0.8670448323958119,1614.1981265444938
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.5833333333333333,0.8514822658047483,1621.0151491214601
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.625,0.8336773770291303,1646.666085092204
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.6666666666666666,0.8140521184286111,1686.6170749610772
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.7083333333333333,0.7931803265468977,1730.8985089322655
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.75,0.7717856161131958,1759.9265605516318
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.7916666666666666,0.7507141585923275,1749.541602504456
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.8333333333333333,0.7308258907263722,1686.4028543358768
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.875,0.7128244963061009,1578.3664955243385
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.9166666666666666,0.6971230547442995,1447.129278145117
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,0.9583333333333333,0.6838171641565374,1313.4650566897612
wiki-elec,Pewter (LocalAttn4),0.4583333333333333,1.0,0.672754459519556,1189.793175657867
wiki-elec,Pewter (LocalAttn4),0.5,0.0,0.9689749633827577,1971.4244429239625
wiki-elec,Pewter (LocalAttn4),0.5,0.041666666666666664,0.9609913114572438,2135.4975410083402
wiki-elec,Pewter (LocalAttn4),0.5,0.08333333333333333,0.9515237584331538,2289.233031019625
wiki-elec,Pewter (LocalAttn4),0.5,0.125,0.9411527374622128,2401.841148792641
wiki-elec,Pewter (LocalAttn4),0.5,0.16666666666666666,0.9311586338505125,2444.6120538524915
wiki-elec,Pewter (LocalAttn4),0.5,0.20833333333333331,0.9231036232914052,2408.7662326639856
wiki-elec,Pewter (LocalAttn4),0.5,0.25,0.9177385432093774,2311.564366055698
wiki-elec,Pewter (LocalAttn4),0.5,0.29166666666666663,0.9143233612821609,2183.3794959565507
wiki-elec,Pewter (LocalAttn4),0.5,0.3333333333333333,0.9112279305388796,2050.9954487019754
wiki-elec,Pewter (LocalAttn4),0.5,0.375,0.906959085843737,1931.3228366586575
wiki-elec,Pewter (LocalAttn4),0.5,0.41666666666666663,0.9005995055119167,1833.7242648063614
wiki-elec,Pewter (LocalAttn4),0.5,0.4583333333333333,0.8917238802530485,1763.4056259792337
wiki-elec,Pewter (LocalAttn4),0.5,0.5,0.8802138130896734,1722.4265202928989
wiki-elec,Pewter (LocalAttn4),0.5,0.5416666666666666,0.8661538854103699,1709.5454399228981
wiki-elec,Pewter (LocalAttn4),0.5,0.5833333333333333,0.8497910592544169,1721.1769559636668
wiki-elec,Pewter (LocalAttn4),0.5,0.625,0.8314976479174792,1753.1957200673187
wiki-elec,Pewter (LocalAttn4),0.5,0.6666666666666666,0.8117267537574956,1800.4557118897046
wiki-elec,Pewter (LocalAttn4),0.5,0.7083333333333333,0.791000918607331,1852.2180289981327
wiki-elec,Pewter (LocalAttn4),0.5,0.75,0.7699488473870062,1887.8517298691304
wiki-elec,Pewter (LocalAttn4),0.5,0.7916666666666666,0.749322098203484,1881.8122432312498
wiki-elec,Pewter (LocalAttn4),0.5,0.8333333333333333,0.729910425324084,1819.481137429696
wiki-elec,Pewter (LocalAttn4),0.5,0.875,0.7123746530019512,1708.362908846765
wiki-elec,Pewter (LocalAttn4),0.5,0.9166666666666666,0.6971048423570528,1571.0062263240354
wiki-elec,Pewter (LocalAttn4),0.5,0.9583333333333333,0.6841851367552808,1429.6027030365517
wiki-elec,Pewter (LocalAttn4),0.5,1.0,0.6734579772975465,1297.7831941050047
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.0,0.973527835611044,2033.4724986920883
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.041666666666666664,0.9663457665613072,2202.814751211424
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.08333333333333333,0.9576331567015539,2361.9404648188756
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.125,0.9478154999844522,2479.017362022476
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.16666666666666666,0.9379965810495604,2523.809253921702
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.20833333333333331,0.9296417705768377,2486.501672183462
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.25,0.9235665412511109,2385.0420317222042
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.29166666666666663,0.9192056388440961,2252.091010767803
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.3333333333333333,0.9150761210739056,2116.727458834367
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.375,0.9097333797076491,1996.7470881926351
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.41666666666666663,0.9022500790568181,1900.9437211394497
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.4583333333333333,0.8922142389388378,1833.5594812912957
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.5,0.8795951658818758,1796.2700716964741
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.5416666666666666,0.8646274944916369,1788.1036063943868
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.5833333333333333,0.8477053284265088,1805.8254095858408
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.625,0.8292714108042212,1845.2242782368924
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.6666666666666666,0.8097417625597844,1900.5238178113477
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.7083333333333333,0.789523916649099,1959.9919556176033
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.75,0.7691136540205689,2001.893379811451
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.7916666666666666,0.7491579239755215,1999.7509574188177
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.8333333333333333,0.7303838201170493,1938.436950999301
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.875,0.7134226850537108,1825.494051616373
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.9166666666666666,0.6986544032301141,1684.0375386618985
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,0.9583333333333333,0.6861623652777357,1537.1172654946101
wiki-elec,Pewter (LocalAttn4),0.5416666666666666,1.0,0.6757926404390387,1399.1701632142292
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.0,0.9779580405292356,2077.2919926553477
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.041666666666666664,0.9715606680034039,2249.7409412499596
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.08333333333333333,0.9635757127783257,2411.7128020589867
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.125,0.954261994359278,2530.750548397241
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.16666666666666666,0.9445337326013613,2575.8734560098646
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.20833333333333331,0.9357587842682289,2537.0026831757186
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.25,0.9288343737478545,2432.9968348674
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.29166666666666663,0.9233864994019092,2298.4097600777545
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.3333333333333333,0.9180822702291138,2163.9833213118854
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.375,0.9115301907482316,2047.8263913233575
wiki-elec,Pewter (LocalAttn4),0.5833333333333333,0.41666666666666663,0.902817075632956,1957.670300191344
