term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,seed,scale,p_fdr
tgt_out,70463,0.05749459946135679,0.05749459946137461,0.016897462513337094,0.02096121292042173,2.7429042240843775,0.0060898444830457255,1.0591795504991937,"cluster_2way(u,v)",0.21758613102219715,0.9359663937101741,epinions,44,zscored,0.0060898444830457255
tgt_in,70463,-0.6784519254207049,-0.6784519254208092,0.014967425011898985,0.02585033216353335,-26.24538520931604,0.0,0.5074018806289428,"cluster_2way(u,v)",0.21758613102219715,0.9359663937101741,epinions,44,zscored,0.0
const,70652,5.118082226672184,,0.05030903474649617,0.06915006105226082,74.01413894348039,0.0,167.01476583340215,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,raw,
src_out,70652,-2.721927456477833,-0.9713099271309831,0.046407085493772475,0.07231193907164962,-37.641466836905536,0.0,0.06574790599094854,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,raw,0.0
src_in,70652,-0.8068501982999401,-0.23455581564913086,0.0574384986369987,0.10338109335398259,-7.804620478690822,5.995204332975845e-15,0.4462614900092197,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,raw,7.993605777301127e-15
tgt_out,70652,0.09922599391728755,0.03820679122899823,0.04309897618344459,0.0531639818221963,1.8664138861747195,0.06198348181561708,1.104315840023116,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,raw,0.06198348181561708
tgt_in,70652,-2.2887293477997157,-0.6121409441886334,0.05521332295731929,0.08585122900366382,-26.659249662017547,0.0,0.10139521809132757,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,raw,0.0
const,70652,3.42673805232669,,0.025340453524860616,0.04035429074132608,84.91632461817576,0.0,30.77608884664544,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,zscored,
src_out,70652,-0.9713099271309819,-0.9713099271308738,0.016560199913499933,0.025804252829452784,-37.641466836905884,0.0,0.378586792040942,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,zscored,0.0
src_in,70652,-0.23455581564913086,-0.2345558156490039,0.016697689268528142,0.030053455679176933,-7.804620478690808,5.995204332975845e-15,0.790922086829653,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,zscored,7.993605777301127e-15
tgt_out,70652,0.03820679122899806,0.038206791229007206,0.016595183582611077,0.020470695975855883,1.8664138861747044,0.06198348181561908,1.0389460555977048,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,zscored,0.06198348181561908
tgt_in,70652,-0.6121409441886331,-0.6121409441884877,0.01476729246268356,0.0229616719130988,-26.659249662017377,0.0,0.5421888295636992,"cluster_2way(u,v)",0.21521760247730914,0.9345949159259469,epinions,45,zscored,0.0
const,70880,5.077306894936836,,0.04997697877539057,0.07324846798238518,69.31621963967667,0.0,160.3416570137564,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,raw,
src_out,70880,-2.5853625325436553,-0.9243554304712288,0.04623567540382239,0.07149041576253146,-36.16376412093352,0.0,0.07536875102265718,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,raw,0.0
src_in,70880,-0.7425993368772889,-0.2153130680776316,0.05802214226758618,0.11191572931216001,-6.635343766612108,3.237476953188434e-11,0.47587534615264154,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,raw,4.3166359375845786e-11
tgt_out,70880,0.12522143081440062,0.04831087056444396,0.043232694724595566,0.05426051077792572,2.3077820134591,0.021011263819788573,1.1333993948337202,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,raw,0.021011263819788573
tgt_in,70880,-2.3894557789203392,-0.6368471640826372,0.05556710658610603,0.09118475567371888,-26.20455317630493,0.0,0.0916795642547389,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,raw,0.0
const,70880,3.421309428724875,,0.025083988642916333,0.04148924412832926,82.46256350543567,0.0,30.609469709838276,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,zscored,
src_out,70880,-0.9243554304712283,-0.9243554304714415,0.016530833530328713,0.025560265999416933,-36.16376412093341,0.0,0.39678709353606056,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,zscored,0.0
src_in,70880,-0.2153130680776323,-0.2153130680776808,0.016823238114654034,0.03244942171060516,-6.635343766612132,3.237476953188434e-11,0.8062889773202124,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,zscored,4.3166359375845786e-11
tgt_out,70880,0.04831087056444541,0.04831087056444871,0.016679326417278574,0.02093389682504344,2.3077820134591764,0.021011263819784354,1.049496862299737,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,zscored,0.021011263819784354
tgt_in,70880,-0.63684716408263,-0.6368471640825857,0.01480996407543012,0.02430292017566199,-26.204553176304987,0.0,0.5289575140349935,"cluster_2way(u,v)",0.2068269484635551,0.9362302483069977,epinions,46,zscored,0.0
const,70895,5.181655836257295,,0.050605108698904604,0.07731148818370434,67.0231030082471,0.0,177.97726835341334,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,raw,
src_out,70895,-2.59886049584141,-0.9249439673274609,0.046157187404567,0.0714058255317055,-36.39563686141361,0.0,0.07435826150490014,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,raw,0.0
src_in,70895,-0.8624166303504314,-0.25048479114488564,0.05747267210865823,0.1193981409663497,-7.223032313321266,5.084821452783217e-13,0.42214069064661003,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,raw,6.77976193704429e-13
tgt_out,70895,0.12038249518597245,0.04643268773262354,0.0432248612789738,0.05370243143853939,2.2416581886752396,0.02498347210941798,1.1279281961856626,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,raw,0.02498347210941798
tgt_in,70895,-2.5460212436605207,-0.6769937677643506,0.05567943601195892,0.092940383598347,-27.39413315382317,0.0,0.07839295278122509,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,raw,0.0
const,70895,3.4430717429368376,,0.02534402981527399,0.042292202679509776,81.41150199786065,0.0,31.282903771456755,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,zscored,
src_out,70895,-0.9249439673274616,-0.924943967327384,0.016427512021892916,0.025413594790206412,-36.395636861413465,0.0,0.3965536384126477,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,zscored,0.0
src_in,70895,-0.25048479114488575,-0.25048479114484795,0.01669266310857913,0.03467861976512588,-7.223032313321266,5.084821452783217e-13,0.7784233188511902,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,zscored,6.77976193704429e-13
tgt_out,70895,0.04643268773262373,0.046432687732602757,0.01667224527080938,0.020713544985225547,2.2416581886752365,0.024983472109418203,1.0475275652397822,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,zscored,0.024983472109418203
tgt_in,70895,-0.6769937677643516,-0.6769937677642959,0.014805308976344208,0.02471309327303447,-27.394133153822917,0.0,0.5081422922532793,"cluster_2way(u,v)",0.21889176629710305,0.9351858382114394,epinions,47,zscored,0.0
const,70640,4.978843603130399,,0.048207586638164504,0.08946817625834114,55.64932483650823,0.0,145.306252764655,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,raw,
src_out,70640,-2.5368858393248686,-0.9041756464611941,0.044612190921736614,0.0834269988646553,-30.40845138682852,0.0,0.07911238525181999,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,raw,0.0
src_in,70640,-0.8499624383106662,-0.2466504830807153,0.056398029629840515,0.12291365064350208,-6.915118327873048,4.674705067486684e-12,0.42743098667713664,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,raw,6.232940089982246e-12
tgt_out,70640,0.1675454364362587,0.06472738253756037,0.042260138631142675,0.05593761958898788,2.995219275817064,0.0027424761218071136,1.1823990129618116,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,raw,0.0027424761218071136
tgt_in,70640,-2.3668961424139154,-0.6294149283325862,0.054357567831906206,0.08992364270781479,-26.321177291544718,0.0,0.09377132789918947,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,raw,0.0
const,70640,3.3342769949516624,,0.02408798281099524,0.04784573646467133,69.68806922668333,0.0,28.058089748007824,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,zscored,
src_out,70640,-0.9041756464611914,-0.9041756464606552,0.015900304200305016,0.02973435361633854,-30.408451386828254,0.0,0.4048755081303683,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,zscored,0.0
src_in,70640,-0.2466504830807137,-0.24665048308075405,0.016366136462040017,0.03566829537631054,-6.915118327873024,4.674705067486684e-12,0.7814137631385527,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,zscored,6.232940089982246e-12
tgt_out,70640,0.06472738253756137,0.06472738253754412,0.016326246882343225,0.02161023169827971,2.9952192758171132,0.0027424761218066696,1.0668681378511222,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,zscored,0.0027424761218066696
tgt_in,70640,-0.6294149283325885,-0.6294149283324372,0.014454991939933522,0.023912871425199347,-26.32117729154484,0.0,0.5329034965531871,"cluster_2way(u,v)",0.20741976206039014,0.9321772366930917,epinions,48,zscored,0.0
const,70654,5.272674711308746,,0.05205302463869367,0.07055117370836919,74.73546412004299,0.0,194.93666507292048,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,raw,
src_out,70654,-2.692087244357036,-0.960871839545739,0.04678694086752063,0.06946452416353092,-38.75485043299828,0.0,0.06773940302596161,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,raw,0.0
src_in,70654,-0.7813144537445549,-0.22596340696941183,0.05847071172261976,0.10611222066947784,-7.363095869779421,1.7963408538435033e-13,0.45780385364803067,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,raw,2.3951211384580045e-13
tgt_out,70654,0.08914981780986798,0.03439374739758151,0.04361804875657731,0.05334310460263547,1.671252891521118,0.09467173705212617,1.093244431544186,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,raw,0.09467173705212617
tgt_in,70654,-2.6387017914854924,-0.7038716250327091,0.055959756878149546,0.08918847859525747,-29.58568004573859,0.0,0.07145397152435272,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,raw,0.0
const,70654,3.4884791662324313,,0.02604720875775295,0.03907781973673075,89.2700562553001,0.0,32.73612362653325,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,zscored,
src_out,70654,-0.9608718395457375,-0.9608718395463722,0.016699404535393987,0.024793589158780247,-38.75485043299834,0.0,0.3825592102923009,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,zscored,0.0
src_in,70654,-0.22596340696941053,-0.2259634069693828,0.016910273661837498,0.03068864115933089,-7.3630958697793725,1.7963408538435033e-13,0.797747293122669,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,zscored,2.3951211384580045e-13
tgt_out,70654,0.034393747397581505,0.0343937473975962,0.01682771976167805,0.020579618783054036,1.6712528915211247,0.09467173705212484,1.0349920519345757,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,zscored,0.09467173705212484
tgt_in,70654,-0.7038716250327133,-0.7038716250327877,0.01492722108172903,0.0237909564338067,-29.585680045738684,0.0,0.4946664286777467,"cluster_2way(u,v)",0.22946529944151306,0.9351345995980411,epinions,49,zscored,0.0
const,70693,5.288179971965875,,0.05277231483732933,0.07475202357395933,70.74296746941938,0.0,197.98276312204655,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,raw,
src_out,70693,-2.8119045445569397,-1.0026045728532527,0.047783916974581335,0.0713691795225329,-39.399423719998865,0.0,0.06009043842300817,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,raw,0.0
src_in,70693,-0.6957390353143543,-0.20198695223981158,0.059424359607379684,0.11045802718988333,-6.298673378606892,3.002038617694325e-10,0.4987057506005579,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,raw,4.0027181569257664e-10
tgt_out,70693,0.027432712598448913,0.010582624772383776,0.0435687262495327,0.05536756770990882,0.4954653731978809,0.6202716586930859,1.0278124539511333,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,raw,0.6202716586930859
tgt_in,70693,-2.4924316757128655,-0.6639889269656788,0.05669330413729299,0.0951796742326456,-26.186595991289792,0.0,0.08270860134978483,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,raw,0.0
const,70693,3.516798410960963,,0.02652249305834414,0.04076039147879548,86.2797996626329,0.0,33.67643757146202,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,zscored,
src_out,70693,-1.002604572853253,-1.0026045728536024,0.017037695593291977,0.02544718877053877,-39.39942371999883,0.0,0.3669225190932949,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,zscored,0.0
src_in,70693,-0.2019869522398121,-0.20198695223980656,0.017252079697488803,0.03206817374049767,-6.298673378606856,3.002038617694325e-10,0.8171055892704603,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,zscored,4.0027181569257664e-10
tgt_out,70693,0.01058262477238328,0.010582624772384175,0.016807360192866293,0.021358959363961948,0.4954653731978575,0.6202716586931025,1.0106388187977449,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,zscored,0.6202716586931025
tgt_in,70693,-0.6639889269656826,-0.6639889269655526,0.01510321287723703,0.025356061062176045,-26.186595991289956,0.0,0.5147937587542334,"cluster_2way(u,v)",0.22768752136852521,0.9362313100306962,epinions,50,zscored,0.0
const,70730,4.993010122774519,,0.048396254906060074,0.08171746746553966,61.10089161634967,0.0,147.3793865225453,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,raw,
src_out,70730,-2.5052458528916914,-0.8927624727449296,0.044666871845647264,0.07695403683474962,-32.555093351001624,0.0,0.08165552027153127,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,raw,0.0
src_in,70730,-0.9420614723073056,-0.2736955872260525,0.056124485978519226,0.1122140707966118,-8.395216977867184,0.0,0.38982339634272695,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,raw,0.0
tgt_out,70730,0.17732007147614484,0.06851767402579699,0.04227775545916356,0.05505497551884276,3.2207819512235805,0.001278413731270911,1.1940132015408282,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,raw,0.001278413731270911
tgt_in,70730,-2.3455525416003,-0.6250751959939176,0.054210524573218524,0.09459434699125133,-24.795906057866556,0.0,0.0957942571925366,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,raw,0.0
const,70730,3.3273598762830887,,0.02399003174518372,0.04495607740638548,74.01357209627183,0.0,27.864678307721107,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,zscored,
src_out,70730,-0.8927624727449303,-0.8927624727446917,0.015917362726166326,0.02742312740803316,-32.5550933510016,0.0,0.40952289289548605,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,zscored,0.0
src_in,70730,-0.2736955872260523,-0.2736955872260502,0.0163057556212641,0.03260137146515853,-8.395216977867143,0.0,0.7605635652895069,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,zscored,0.0
tgt_out,70730,0.06851767402579649,0.06851767402577938,0.016336410441178048,0.021273614626338443,3.2207819512235645,0.001278413731270911,1.0709195522435104,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,zscored,0.001278413731270911
tgt_in,70730,-0.6250751959939219,-0.6250751959939048,0.014446768371864543,0.0252088064269631,-24.79590605786664,0.0,0.5352211805171279,"cluster_2way(u,v)",0.20405662774480282,0.9322635373957302,epinions,51,zscored,0.0
const,4117,5.545606098971403,,0.23051852094382239,0.2594403934685429,21.375260902245763,0.0,256.10975907259024,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,raw,
src_out,4117,-2.355848946226349,-0.6949128166798305,0.21494486764230422,0.24581058518416446,-9.584001211588658,0.0,0.09481298123600597,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,raw,0.0
src_in,4117,0.10574308577766732,0.035772856954932646,0.15296095127688458,0.15566456682299937,0.6793009349256984,0.4969472041840146,1.1115362703434692,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,raw,0.6625962722453528
tgt_out,4117,0.007819797584652892,0.0028003871609687805,0.14479179184875682,0.15138575529041662,0.05165477801825863,0.9588037710151802,1.007850452053603,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,raw,0.9588037710151802
tgt_in,4117,-3.4979110719745092,-1.243062166444226,0.1852325992140568,0.193101448242284,-18.114369953278068,0.0,0.03026052951370374,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,raw,0.0
const,4117,2.6680722312794405,,0.07958975256434246,0.08424180624228852,31.67159336073323,0.0,14.412159086206499,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,zscored,
src_out,4117,-0.6949128166798303,-0.6949128166798276,0.06340302235567698,0.07250758856745196,-9.58400121158864,0.0,0.4991179608492936,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,zscored,0.0
src_in,4117,0.03577285695493266,0.03577285695493278,0.051746647920067126,0.05266128031878163,0.6793009349256988,0.4969472041840146,1.0364204040658318,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,zscored,0.6625962722453528
tgt_out,4117,0.002800387160968686,0.002800387160968702,0.0518521189989246,0.05421351651107569,0.05165477801825627,0.958803771015182,1.0028043119078427,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,zscored,0.958803771015182
tgt_in,4117,-1.2430621664442256,-1.243062166444215,0.06582661232298045,0.06862298659299267,-18.11436995327684,0.0,0.2884994306717067,"cluster_2way(u,v)",0.22802212954304646,0.8727228564488705,wiki-elec,42,zscored,0.0
const,3993,5.639934200021075,,0.2365895753555078,0.30809004237849563,18.306122964832102,0.0,281.4441988436385,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,raw,
src_out,3993,-2.354390268317203,-0.6906566054783075,0.21819707960546028,0.2553811190379037,-9.219124253143256,0.0,0.09495138375504336,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,raw,0.0
src_in,3993,-0.07589872225749089,-0.025854857781027252,0.15137093739504645,0.15961348303208966,-0.4755157322281586,0.6344194225663777,0.9269100771659248,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,raw,0.6344194225663777
tgt_out,3993,-0.17258079175273544,-0.06198907003925842,0.1442634638240938,0.14022454324027372,-1.2307459718875284,0.21841788827720965,0.8414903005890719,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,raw,0.2912238510362795
tgt_in,3993,-3.426766770371967,-1.222328950451305,0.1828356855794882,0.22656621960069487,-15.124791226209156,0.0,0.0324918246548433,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,raw,0.0
const,3993,2.5858878072521256,,0.07811028687415934,0.1072616047522446,24.108233446861725,0.0,13.275069562829993,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,zscored,
src_out,3993,-0.6906566054783081,-0.6906566054783075,0.06400776300918753,0.07491564128152513,-9.21912425314352,0.0,0.5012468395700923,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,zscored,0.0
src_in,3993,-0.02585485778102749,-0.025854857781027835,0.05156442614741707,0.05437224476228636,-0.47551573222816285,0.6344194225663748,0.9744765170289744,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,zscored,0.6344194225663748
tgt_out,3993,-0.06198907003925852,-0.06198907003925736,0.051817805865153874,0.05036707123582117,-1.2307459718875169,0.2184178882772141,0.9398931597302844,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,zscored,0.29122385103628545
tgt_in,3993,-1.222328950451306,-1.222328950451305,0.06521755539119005,0.08081625274491108,-15.124791226208824,0.0,0.2945433905380279,"cluster_2way(u,v)",0.22299254076098862,0.8665164037064863,wiki-elec,43,zscored,0.0
const,3979,5.537652895027189,,0.23162991637104483,0.2675812344779116,20.695221418766245,0.0,254.0809444090908,"cluster_2way(u,v)",0.21819697909502878,0.8665493842674039,wiki-elec,44,raw,
src_out,3979,-2.369984914918352,-0.7022375510373646,0.21544238612009772,0.2659168281112399,-8.912504453937476,0.0,0.09348213645308318,"cluster_2way(u,v)",0.21819697909502878,0.8665493842674039,wiki-elec,44,raw,0.0
src_in,3979,-0.1853633118793805,-0.06214164451229556,0.15205253539836838,0.16598100676961283,-1.1167742351187864,0.2640908677860785,0.8308023886371778,"cluster_2way(u,v)",0.21819697909502878,0.8665493842674039,wiki-elec,44,raw,0.35212115704810465
tgt_out,3979,-0.11358863690463276,-0.04056179267973577,0.14476865193243574,0.1332649071614528,-0.8523522007711911,0.39401864139259857,0.8926250733811245,"cluster_2way(u,v)",0.21819697909502878,0.8665493842674039,wiki-elec,44,raw,0.39401864139259857
tgt_in,3979,-3.273567267909456,-1.169812500611012,0.17830396772256268,0.20468520027980652,-15.993180080604068,0.0,0.03787108950372246,"cluster_2way(u,v)",0.21819697909502878,0.8665493842674039,wiki-elec,44,raw,0.0
const,3979,2.562961432971168,,0.07710535444990016,0.09302439874838346,27.55149689173031,0.0,12.974182651596964,"cluster_2way(u,v)",0.21819697909502866,0.8665493842674039,wiki-elec,44,zscored,
src_out,3979,-0.7022375510373646,-0.7022375510373623,0.06383658084331777,0.07879239271820757,-8.912504453936828,0.0,0.495475411013708,"cluster_2way(u,v)",0.21819697909502866,0.8665493842674039,wiki-elec,44,zscored,0.0
src_in,3979,-0.062141644512295466,-0.062141644512295466,0.05097445932594864,0.05564387371963827,-1.1167742351187881,0.2640908677860776,0.9397497669660435,"cluster_2way(u,v)",0.21819697909502866,0.8665493842674039,wiki-elec,44,zscored,0.3521211570481035
tgt_out,3979,-0.040561792679735746,-0.040561792679735864,0.05169598127265477,0.04758806587586231,-0.8523522007711929,0.39401864139259746,0.9602498262681164,"cluster_2way(u,v)",0.21819697909502866,0.8665493842674039,wiki-elec,44,zscored,0.39401864139259746
tgt_in,3979,-1.1698125006110118,-1.1698125006110036,0.06371709920095764,0.07314445874524338,-15.993180080604334,0.0,0.31042514033330876,"cluster_2way(u,v)",0.21819697909502866,0.8665493842674039,wiki-elec,44,zscored,0.0
const,4048,5.937711122347269,,0.25296228274081095,0.3161886120005479,18.779016375001454,0.0,379.06629944166497,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,raw,
src_out,4048,-2.177105307348432,-0.6321327635117351,0.22636177930167187,0.25056690644397356,-8.688718467437479,0.0,0.11336922518719558,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,raw,0.0
src_in,4048,-0.0022218126423661794,-0.0007556403420315994,0.15629862868118152,0.166266890056252,-0.013362928972897056,0.9893382425942507,0.9977806537563793,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,raw,0.9893382425942507
tgt_out,4048,-0.3163751062090077,-0.11244419934872864,0.15028092169399374,0.15650168053280641,-2.0215444660524784,0.04322343417454144,0.7287860267257515,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,raw,0.057631245566055256
tgt_in,4048,-3.820381910414442,-1.3594191187465543,0.20034938036932515,0.26297001977481177,-14.527823033537954,0.0,0.021919428037676623,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,raw,0.0
const,4048,2.815735766712696,,0.08729223954580698,0.11245130517844337,25.039600583066115,0.0,16.705462582955562,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,zscored,
src_out,4048,-0.6321327635117353,-0.6321327635117375,0.06572520705379951,0.0727532795406812,-8.688718467437166,0.0,0.5314571190812732,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,zscored,0.0
src_in,4048,-0.00075564034203162,-0.0007556403420316162,0.05315729462675971,0.056547508675995374,-0.013362928972897299,0.9893382425942507,0.9992446450822344,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,zscored,0.9893382425942507
tgt_out,4048,-0.11244419934872874,-0.11244419934873016,0.05341197074496323,0.05562291665456277,-2.021544466052463,0.043223434174542996,0.8936472118136871,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,zscored,0.05763124556605733
tgt_in,4048,-1.3594191187465545,-1.359419118746558,0.0712909820247637,0.09357349105976272,-14.527823033537697,0.0,0.25680990969739714,"cluster_2way(u,v)",0.23763057719586866,0.8794466403162056,wiki-elec,45,zscored,0.0
const,4051,5.580065039033407,,0.2412093533915984,0.24751973712307246,22.543919543106462,0.0,265.0888463478995,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,raw,
src_out,4051,-2.503005113193974,-0.7319390265250073,0.22962971438765148,0.24772255757620182,-10.104066168556434,0.0,0.0818386941832275,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,raw,0.0
src_in,4051,-0.29287702090368917,-0.098285132625786,0.15716535411215904,0.1795238129427499,-1.6314104301978454,0.10280374553041138,0.7461138914675101,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,raw,0.1370716607072152
tgt_out,4051,0.12593734714535434,0.044907859213837414,0.1478083872947665,0.14188476240411427,0.8876030449743524,0.37475431516406843,1.1342111044934062,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,raw,0.37475431516406843
tgt_in,4051,-3.131353418647554,-1.1079581850382194,0.1795444561484808,0.18666306224634654,-16.77543152332401,0.0,0.0436586687925251,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,raw,0.0
const,4051,2.675384438472183,,0.0790357923044773,0.07937685700300685,33.704842185560935,0.0,14.51793001773989,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,zscored,
src_out,4051,-0.7319390265250074,-0.7319390265250095,0.06714926338909445,0.07244004684003118,-10.104066168556503,0.0,0.4809754611369711,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,zscored,0.0
src_in,4051,-0.0982851326257861,-0.098285132625785,0.05274233405348592,0.06024549727432261,-1.631410430197851,0.10280374553041005,0.9063904254233812,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,zscored,0.1370716607072134
tgt_out,4051,0.0449078592138374,0.044907859213837074,0.05270682921085018,0.05059453036817289,0.8876030449743485,0.37475431516407065,1.0459314825195694,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,zscored,0.37475431516407065
tgt_in,4051,-1.1079581850382196,-1.1079581850382316,0.0635277220971943,0.06604647895332591,-16.77543152332462,0.0,0.33023254692752146,"cluster_2way(u,v)",0.20534486883644432,0.8807701802024192,wiki-elec,46,zscored,0.0
