term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,node_variant,twohop_variant,pooled,pooled_spec,p_fdr
src_in,4009,0.531606884830516,0.17961597873661914,0.25714385074029145,0.32362570770554006,1.6426596286170612,0.1004533760641142,1.7016644917372545,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,,,False,,0.24108810255387408
tgt_out,4009,0.14902936475120776,0.05264936316860867,0.16288937224662892,0.17816577095223074,0.836464624796898,0.4028935697583238,1.1607070725830697,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,,,False,,0.5827734600117838
tgt_in,4009,-3.4803469065964805,-1.2376667447223069,0.1881211149949508,0.19586721031032067,-17.768910381081245,0.0,0.0307967255921754,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,,,False,,0.0
twohop_in,4009,-0.9458617004987087,-0.18223480345892695,0.4699110438661867,0.602007833627341,-1.5711783928117826,0.11614121751944428,0.388344789782913,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,,,False,,0.26546564004444406
twohop_out,4009,-0.4557641240562416,-0.07906508765936764,0.3396994860879412,0.3550833843645225,-1.28354111773465,0.19930256378829148,0.6339633561688245,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,,,False,,0.36794319468607656
const,9739,5.80773600100005,,0.2720243697565694,0.28221828908501967,20.578878923224003,0.0,332.86466667714456,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,
src_out,9739,-1.8595371544985764,-0.5283110535947554,0.12633427986810053,0.15014006975644503,-12.385348944589474,0.0,0.15574469942179,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,0.0
src_in,9739,-0.12051429306097701,-0.042184932935887334,0.14951536979667698,0.15979726814661407,-0.7541699207924198,0.4507471966319889,0.8864644169648637,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,0.5932257759712511
tgt_out,9739,-0.1733013113829403,-0.06068778104905582,0.1076232561871711,0.12285092979075266,-1.4106634087191516,0.1583438851688901,0.8408842086856485,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,0.3166877703377802
tgt_in,9739,-3.9596186414553896,-1.4260094013105111,0.12088790797105052,0.14754514291935994,-26.83665868702638,0.0,0.019070385559525577,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,0.0
twohop_in,9739,-0.090868544460961,-0.016165774824258523,0.3124728125458302,0.3223658532809918,-0.28188017910741614,0.7780353883007753,0.913137740023678,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,0.8118630138790699
twohop_out,9739,-0.28792927555245046,-0.0482724066337662,0.22361656414818573,0.2561706011059478,-1.123974704003477,0.2610237574200611,0.7498146205886245,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,,,False,,0.4315491797889209
const,9739,6.1042138082509165,,0.2779753554442073,0.29792157803636216,20.48933094569565,0.0,447.7404931640234,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,,,False,,
