term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
src_out,4009,-2.3689561670758215,-0.6999663907970933,0.2179829807173404,0.25259888478430975,-9.378331852488724,0.0,0.09357835548334842,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,False,,0.0
src_in,4009,0.531606884830516,0.17961597873661914,0.25714385074029145,0.32362570770554006,1.6426596286170612,0.1004533760641142,1.7016644917372545,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,False,,0.17640592869795663
tgt_out,4009,0.14902936475120776,0.05264936316860867,0.16288937224662892,0.17816577095223074,0.836464624796898,0.4028935697583238,1.1607070725830697,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,False,,0.5277468832745805
tgt_in,4009,-3.4803469065964805,-1.2376667447223069,0.1881211149949508,0.19586721031032067,-17.768910381081245,0.0,0.0307967255921754,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,False,,0.0
twohop_in,4009,-0.9458617004987087,-0.18223480345892695,0.4699110438661867,0.602007833627341,-1.5711783928117826,0.11614121751944428,0.388344789782913,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,False,,0.19446901538139508
twohop_out,4009,-0.4557641240562416,-0.07906508765936764,0.3396994860879412,0.3550833843645225,-1.28354111773465,0.19930256378829148,0.6339633561688245,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic,False,,0.2989538456824372
const,9739,5.80773600100005,,0.2720243697565694,0.28221828908501967,20.578878923224003,0.0,332.86466667714456,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,
src_out,9739,-1.8595371544985764,-0.5283110535947554,0.12633427986810053,0.15014006975644503,-12.385348944589474,0.0,0.15574469942179,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,0.0
src_in,9739,-0.12051429306097701,-0.042184932935887334,0.14951536979667698,0.15979726814661407,-0.7541699207924198,0.4507471966319889,0.8864644169648637,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,0.5693648799561966
tgt_out,9739,-0.1733013113829403,-0.06068778104905582,0.1076232561871711,0.12285092979075266,-1.4106634087191516,0.1583438851688901,0.8408842086856485,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,0.250671774480407
tgt_in,9739,-3.9596186414553896,-1.4260094013105111,0.12088790797105052,0.14754514291935994,-26.83665868702638,0.0,0.019070385559525577,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,0.0
twohop_in,9739,-0.090868544460961,-0.016165774824258523,0.3124728125458302,0.3223658532809918,-0.28188017910741614,0.7780353883007753,0.913137740023678,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,0.8238021758478798
twohop_out,9739,-0.28792927555245046,-0.0482724066337662,0.22361656414818573,0.2561706011059478,-1.123974704003477,0.2610237574200611,0.7498146205886245,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic,False,,0.37215268384642375
const,9739,6.1042138082509165,,0.2779753554442073,0.29792157803636216,20.48933094569565,0.0,447.7404931640234,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,
src_out,9739,-2.1859232219841696,-0.621040239873617,0.1310461765188353,0.15769448329442612,-13.86176089561044,0.0,0.11237393965767242,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,0.0
src_in,9739,0.08108730491435617,0.028383874085650563,0.15080966455202166,0.15941250548550975,0.5086633866483381,0.6109881903548948,1.0844655716077534,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,0.6982722175484513
tgt_out,9739,-0.09909205986653377,-0.034700702406064515,0.10842953827885946,0.1333072022361014,-0.7433361304142523,0.4572782023111728,0.9056593293087095,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,0.5725918359374685
tgt_in,9739,-4.003752581076627,-1.441903712989381,0.12295323466269091,0.1448110872533578,-27.648108007584828,0.0,0.018247036766849977,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,0.0
twohop_in,9739,-0.15567305211515298,-0.027694682704858312,0.3158038296221736,0.32561609879344805,-0.4780877011056598,0.6325877853847435,0.855838959371121,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,0.7172648905149847
twohop_out,9739,-0.40864700412937205,-0.06851117975118838,0.2268399888933846,0.28338886163062404,-1.4420009374327933,0.14930210915692999,0.6645487738966941,"cluster_2way(u,v)",0.25458520772379556,0.8411541225998562,wiki-rfa,walk_localattn4,atomic,False,,0.24431254225679452
const,9739,6.1370397973721165,,0.2980396853756021,0.362963744128184,16.908134480794764,0.0,462.6819094588137,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,
src_out,9739,-2.016327350312378,-0.5728565434997697,0.1412860392971295,0.2080477344580726,-9.691657328374918,0.0,0.1331435578808149,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,0.0
src_in,9739,-0.17895254835659158,-0.06264071305890029,0.16260525398737913,0.1771950081310957,-1.009918677981016,0.3125342532004025,0.8361455749373528,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,0.4327397352005573
tgt_out,9739,0.09551849252290295,0.033449287337224506,0.11647846640424382,0.11663105487096734,0.8189799245885079,0.4127978675083468,1.1002291678588971,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,0.5307401153678745
tgt_in,9739,-4.784038844926644,-1.7229144993095535,0.1566650354025959,0.16740489958138138,-28.577651292702786,0.0,0.008362157216452722,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,0.0
twohop_in,9739,0.6766036088187005,0.12036972365220378,0.3336657920091911,0.3811958544851413,1.7749500705681833,0.0759061317268952,1.967185043236286,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,0.14181046521761237
twohop_out,9739,-0.2547757009975549,-0.04271408739302183,0.2382568333877949,0.2624280857630498,-0.9708400694108467,0.3316279256831456,0.7750903304530503,"cluster_2way(u,v)",0.2788374021950836,0.869185748023411,wiki-rfa,GINEConv,atomic,False,,0.4505134084752166
const,9739,5.860012715645819,,0.2890079196043828,0.3285305492802895,17.837040508054194,0.0,350.7286037322631,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,
src_out,9739,-2.1602576886034677,-0.6137484334428466,0.1403959443922635,0.15544915226971565,-13.896876612458218,0.0,0.11529540689733962,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,0.0
src_in,9739,-0.07161342879055028,-0.02506762985623424,0.15949922041542486,0.18512821466432555,-0.3868315206323344,0.6988809402773704,0.9308906818020022,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,0.7566831233078296
tgt_out,9739,-0.03475927979461626,-0.012172230808671192,0.11442237513201704,0.10985096280350891,-0.31642216788568706,0.7516820931482833,0.9658378849705233,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,0.8017942326915022
tgt_in,9739,-4.064738138265007,-1.4638669336349999,0.13610754339953535,0.16140734508780047,-25.183105118629626,0.0,0.017167484192249432,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,0.0
twohop_in,9739,0.3072613831246108,0.05466268180312565,0.330487427972091,0.3944258476551235,0.7790092483829123,0.43597426683390017,1.3596963233015338,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,0.5555778267617842
twohop_out,9739,-0.13505106994342378,-0.022641810743717104,0.2343635182071885,0.25482708143240695,-0.5299714189884727,0.5961317471681178,0.873671292205223,"cluster_2way(u,v)",0.24510778955144374,0.867234829037889,wiki-rfa,SiGAT,atomic,False,,0.692282028969427
const,35507,4.316673291759708,,0.07592502689169052,0.08984891899071211,48.043686448870154,0.0,74.9389132575386,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,
src_out,35507,-3.0609257996328023,-1.1792098914472606,0.051336442282121454,0.06788791328060403,-45.087934681110994,0.0,0.046844306696609425,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,0.0
src_in,35507,-0.03303957916300616,-0.012706148324346708,0.05041722680281063,0.05706956457078424,-0.5789351892115222,0.5626329051258929,0.9675002659804868,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,0.6586921816108015
tgt_out,35507,-0.13275567324878787,-0.05106528122845912,0.04499250655835063,0.05249129742597725,-2.5290987222405525,0.011435585641612844,0.875679017783344,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,0.024216534299886024
tgt_in,35507,-1.2270419294436214,-0.4196715322844823,0.05292872193410726,0.07380527857698875,-16.625395271202088,0.0,0.2931584798171522,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,0.0
twohop_in,35507,-0.20254879514413218,-0.04888756838190734,0.08932338201762412,0.10083580021526523,-2.008699238878742,0.044569039496761054,0.8166466332357173,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,0.08672894172342692
twohop_out,35507,-0.08947194460672492,-0.027742003880947098,0.058016563971494704,0.06629949227439977,-1.3495117615142391,0.177172645118437,0.914413919006552,"cluster_2way(u,v)",0.2080686915309431,0.8133044188469879,slashdot090221,walk_full,atomic,False,,0.27433183760274116
const,35507,4.464305093466159,,0.0786773559137862,0.08908663044297233,50.111953626127175,0.0,86.86064853040577,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,
src_out,35507,-3.022747176655872,-1.1645017237871256,0.052767732800571274,0.06824803098112532,-44.29061371004012,0.0,0.04866733677653399,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,0.0
src_in,35507,0.09094721565602143,0.034975893794242034,0.051326976993318875,0.05595629925206587,1.6253257787176432,0.10409316140171132,1.095211193728328,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,0.18059536435959556
tgt_out,35507,-0.09640535431826111,-0.03708290884838851,0.04603306189267502,0.05128795196344014,-1.879688126111611,0.060150594782654165,0.9080958408825499,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,0.11396954800923947
tgt_in,35507,-1.5358582379310057,-0.5252925467481878,0.0559132850328548,0.07260545778655646,-21.153481911044206,0.0,0.21527085824978576,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,0.0
twohop_in,35507,-0.2090368307370716,-0.050453533183072254,0.0912505167263882,0.09984898245954538,-2.0935299047415388,0.03630187741635704,0.8113653519091496,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,0.07160918284870431
twohop_out,35507,-0.00015263212329973813,-4.732568377216504e-05,0.05924714002025064,0.06483307499373019,-0.0023542323623320155,0.9981215960807004,0.9998473795243902,"cluster_2way(u,v)",0.20753441451952548,0.8255836877235475,slashdot090221,walk_localattn4,atomic,False,,0.9981215960807004
const,35507,4.9986784499315435,,0.07949004808642428,0.10481425935955603,47.69082451638589,0.0,148.21715322632127,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,
src_out,35507,-0.7950445774413151,-0.3062878655773864,0.039776560830814045,0.06700970154560151,-11.864618989539455,0.0,0.45156110503526625,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,0.0
src_in,35507,-0.7919904618271875,-0.3045785852717978,0.04779976850118104,0.06939308713788024,-11.413103156133493,0.0,0.4529423329982004,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,0.0
tgt_out,35507,0.00460741731553088,0.0017722712347934676,0.04245415603232339,0.04889638270222736,0.09422818337277535,0.9249278972772355,1.004618047782753,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,0.9513544086280137
tgt_in,35507,-3.3076583292938135,-1.1312816669253811,0.06211778515079537,0.09235739947410097,-35.81367977149847,0.0,0.03660178280310388,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,0.0
twohop_in,35507,-0.8339469473340582,-0.2012830458244172,0.08849332118516286,0.12481685561614961,-6.681364814209891,2.3672619420267438e-11,0.4343316147628402,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,7.252887652167045e-11
twohop_out,35507,0.048650583270909376,0.015084780775072791,0.05526387042059984,0.05819263113867829,0.8360265263650074,0.4031399802791935,1.0498534502845596,"cluster_2way(u,v)",0.1975771231146508,0.7827752274199453,slashdot090221,GINEConv,atomic,False,,0.5277468832745805
const,35507,5.12622162009492,,0.08561123675195294,0.10347152275192266,49.54234250891671,0.0,168.3797121016642,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,
src_out,35507,-2.8411555448152623,-1.0945442460540185,0.05232320538246445,0.07626195685507277,-37.25521429006283,0.0,0.05835819148151991,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,0.0
src_in,35507,-0.04286915598952128,-0.016486343601867015,0.05197499861326346,0.05913463056284104,-0.7249416387909146,0.46848783475210065,0.9580367352351437,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,0.5793021097785486
tgt_out,35507,-0.0352962601240753,-0.013576922216883123,0.04648619062851691,0.053563450827823815,-0.6589616534889211,0.5099203932201937,0.965319388248577,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,0.6170465262496461
tgt_in,35507,-1.9702278347121225,-0.6738551589008169,0.059429356859632465,0.07927070107775112,-24.854426767080852,0.0,0.1394250867215958,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,0.0
twohop_in,35507,-0.6290518381134881,-0.15182916654554396,0.09569212085077176,0.11254541662421819,-5.589315469095034,2.2796647458633856e-08,0.5330970237322968,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,6.31291775777553e-08
twohop_out,35507,-0.10583803800940103,-0.032816535665057316,0.06041392672064293,0.06692021406552333,-1.5815555805869397,0.11375106116165234,0.8995703324796698,"cluster_2way(u,v)",0.22134041733778054,0.827414312670741,slashdot090221,SiGAT,atomic,False,,0.1938699465250387
src_out,125212,-2.719839112098854,-1.0125342498506589,0.031553922936315704,0.04518767535843076,-60.1898435917529,0.0,0.06588535373000812,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,0.0
src_in,125212,-0.14114908200343224,-0.04760993586906986,0.03887358314423989,0.04795491600502517,-2.943370435444852,0.003246596869250329,0.8683598452219211,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,0.004328795825667105
tgt_out,125212,-0.1289800166911609,-0.04949184734308208,0.030037024137309683,0.03679248433756203,-3.5056077080253907,0.00045556613331654283,0.8789915305293009,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,0.0006833491999748142
tgt_in,125212,-2.106839981014473,-0.6875679721955792,0.034509482483853174,0.05410786563938506,-38.93777653430311,0.0,0.12162168667138624,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,0.0
twohop_in,125212,-0.4965989267580106,-0.13323332556140638,0.06131625215589409,0.07771843297071816,-6.389718729212069,1.6619106091297908e-10,0.6085970268509625,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,3.625986783555907e-10
twohop_out,125212,-0.21763861874434415,-0.06735015040674036,0.04376760604135117,0.05327980728419716,-4.084823685330709,4.4110297706678736e-05,0.8044160900426484,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,7.561765321144926e-05
ds_bitcoin-alpha,125212,4.040244143092751,0.546448388679145,0.08374199118907591,0.10376217629141585,38.93754244076121,0.0,56.84021825828036,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,
ds_bitcoin-otc,125212,4.27205933580612,0.6908619566461411,0.07331059619334328,0.08564120567612941,49.88322270895892,0.0,71.66907444528337,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,
ds_epinions,125212,5.358336650623192,2.6590811373221053,0.05126933650983744,0.06325815917464082,84.70585803532619,0.0,212.37140465571258,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,
ds_wiki-elec,125212,5.33555601908399,0.9393089152457255,0.07165469088160441,0.08359169618405943,63.828780401054445,0.0,207.58813969247842,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,
ds_wiki-rfa,125212,5.371717831629,1.4386814587760177,0.06306201039168116,0.07828655747607577,68.61609457371513,0.0,215.23228314029183,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,
ds_slashdot090221,125212,5.089147563505055,2.2938467861717675,0.05615108444467051,0.06875832076717556,74.01500657262352,0.0,162.25149399203704,"cluster_2way(u,v)",0.24215768234133517,0.888868479059515,POOLED,walk_full,atomic,True,shared_slope,
