term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
tgt_out,3371,0.10757578019165746,0.10757578019165662,0.06975411196900005,0.08758312030860493,1.2282706965977812,0.2193453674165926,1.1135752444946403,"cluster_2way(u,v)",0.43283588914766025,0.9207950163156333,bitcoin-otc,SiGAT,node4_zscored,False,,0.269963529128114
tgt_in,3371,-1.300880674585166,-1.3008806745851431,0.07510791341475741,0.08414884619351823,-15.459281183648237,0.0,0.2722918868653763,"cluster_2way(u,v)",0.43283588914766025,0.9207950163156333,bitcoin-otc,SiGAT,node4_zscored,False,,0.0
const,70792,3.4068777628014413,,0.0250719444207717,0.03174045042131138,107.33552037163194,0.0,30.170896352866418,"cluster_2way(u,v)",0.20534525346442323,0.9349785286473048,epinions,walk_full,node4_zscored,False,,
src_out,70792,-0.9266829709352933,-0.9266829709354715,0.016293656370321544,0.02508306854467102,-36.94456159879091,0.0,0.39586462947290324,"cluster_2way(u,v)",0.20534525346442323,0.9349785286473048,epinions,walk_full,node4_zscored,False,,0.0
src_in,70792,-0.2201494687247028,-0.22014946872480196,0.016652319449558983,0.024051949020284853,-9.153082294454968,0.0,0.8023988554652464,"cluster_2way(u,v)",0.20534525346442323,0.9349785286473048,epinions,walk_full,node4_zscored,False,,0.0
tgt_out,70792,-0.13707630506072402,-0.13707630506076568,0.01638084208852313,0.020870072173096887,-6.568080068138232,5.0968118614491686e-11,0.8719036929294972,"cluster_2way(u,v)",0.20534525346442323,0.9349785286473048,epinions,walk_full,node4_zscored,False,,9.593998798021964e-11
tgt_in,70792,-0.595808162948266,-0.5958081629483553,0.014830387302821563,0.02516153327133264,-23.679326554677402,0.0,0.5511169935102312,"cluster_2way(u,v)",0.20534525346442323,0.9349785286473048,epinions,walk_full,node4_zscored,False,,0.0
const,70792,3.5892409681083364,,0.027190347486754154,0.031451827031014394,114.11867948303971,0.0,36.20658354240139,"cluster_2way(u,v)",0.20419710915179246,0.943863713413945,epinions,walk_localattn4,node4_zscored,False,,
src_out,70792,-0.934771534814467,-0.9347715348146467,0.01752127321006032,0.024081416982628088,-38.81713171150995,0.0,0.3926755679806778,"cluster_2way(u,v)",0.20419710915179246,0.943863713413945,epinions,walk_localattn4,node4_zscored,False,,0.0
src_in,70792,-0.18998214152587803,-0.18998214152596357,0.017806245416331926,0.02519175469915379,-7.541441388053039,4.6407322429331543e-14,0.8269739023035255,"cluster_2way(u,v)",0.20419710915179246,0.943863713413945,epinions,walk_localattn4,node4_zscored,False,,9.478942453650699e-14
tgt_out,70792,-0.0841838074495178,-0.08418380744954339,0.017483615266395764,0.021415293948278003,-3.9310133987811544,8.458855714232882e-05,0.9192622733115579,"cluster_2way(u,v)",0.20419710915179246,0.943863713413945,epinions,walk_localattn4,node4_zscored,False,,0.00014000864630454426
tgt_in,70792,-0.6168147203856914,-0.6168147203857839,0.01567407886486533,0.024479259118083928,-25.19744234947138,0.0,0.5396606729390258,"cluster_2way(u,v)",0.20419710915179246,0.943863713413945,epinions,walk_localattn4,node4_zscored,False,,0.0
const,70792,3.2461840270800146,,0.022991200893063564,0.05025035211862703,64.60022448035154,0.0,25.692112214794427,"cluster_2way(u,v)",0.22936088620959394,0.9242993558594191,epinions,GINEConv,node4_zscored,False,,
src_out,70792,-0.6437636593677144,-0.6437636593679967,0.014651928723062277,0.032276238604233586,-19.945436246814513,0.0,0.5253116048742974,"cluster_2way(u,v)",0.22936088620959394,0.9242993558594191,epinions,GINEConv,node4_zscored,False,,0.0
src_in,70792,-0.4046198134786587,-0.40461981347879844,0.01520672417065095,0.04046962266161627,-9.998111839634806,0.0,0.6672304346611306,"cluster_2way(u,v)",0.22936088620959394,0.9242993558594191,epinions,GINEConv,node4_zscored,False,,0.0
tgt_out,70792,0.08811095679880572,0.08811095679883037,0.015974519720470093,0.02123491681062583,4.1493431589388425,3.3343064991919746e-05,1.0921092922567577,"cluster_2way(u,v)",0.22936088620959394,0.9242993558594191,epinions,GINEConv,node4_zscored,False,,5.7159539986148135e-05
tgt_in,70792,-0.8823599814129667,-0.882359981413097,0.014129080585504437,0.03158469950820901,-27.936310781859337,0.0,0.41380518588074305,"cluster_2way(u,v)",0.22936088620959394,0.9242993558594191,epinions,GINEConv,node4_zscored,False,,0.0
const,70792,3.4801944364595094,,0.025890219096895133,0.03832607536836289,90.80487378398033,0.0,32.46603404291927,"cluster_2way(u,v)",0.21539378721770075,0.9372810487060684,epinions,SiGAT,node4_zscored,False,,
src_out,70792,-0.9533116451802216,-0.9533116451803698,0.016753248863314765,0.024435451631528143,-39.01346533534905,0.0,0.3854623927623297,"cluster_2way(u,v)",0.21539378721770075,0.9372810487060684,epinions,SiGAT,node4_zscored,False,,0.0
