run_name,epoch,val_auc
WL_SWEEP_mw10_20260604-153155,41,0.8572
WL_SWEEP_mw10_20260604-153155,42,0.8595
WL_SWEEP_mw10_20260604-153155,43,0.8598
WL_SWEEP_mw10_20260604-153155,44,0.8604
WL_SWEEP_mw10_20260604-153155,45,0.8597
WL_SWEEP_mw10_20260604-153155,46,0.8585
WL_SWEEP_mw10_20260604-153155,47,0.8581
WL_SWEEP_mw10_20260604-153155,48,0.8589
WL_SWEEP_mw10_20260604-153155,49,0.859
WL_SWEEP_mw20_20260604-121914,0,0.7584
WL_SWEEP_mw20_20260604-121914,1,0.8361
WL_SWEEP_mw20_20260604-121914,2,0.8402
WL_SWEEP_mw20_20260604-121914,3,0.8471
WL_SWEEP_mw20_20260604-121914,4,0.8586
WL_SWEEP_mw20_20260604-121914,5,0.868
WL_SWEEP_mw20_20260604-121914,6,0.8671
WL_SWEEP_mw20_20260604-121914,7,0.8791
WL_SWEEP_mw20_20260604-121914,8,0.8807
WL_SWEEP_mw20_20260604-121914,9,0.8829
WL_SWEEP_mw20_20260604-121914,10,0.8813
WL_SWEEP_mw20_20260604-121914,11,0.8856
WL_SWEEP_mw20_20260604-121914,12,0.8927
WL_SWEEP_mw20_20260604-121914,13,0.8893
WL_SWEEP_mw20_20260604-121914,14,0.8895
WL_SWEEP_mw20_20260604-121914,15,0.8963
WL_SWEEP_mw20_20260604-121914,16,0.8918
WL_SWEEP_mw20_20260604-121914,17,0.8898
WL_SWEEP_mw20_20260604-121914,18,0.8934
WL_SWEEP_mw20_20260604-121914,19,0.8954
WL_SWEEP_mw20_20260604-121914,20,0.8992
WL_SWEEP_mw20_20260604-121914,21,0.9018
WL_SWEEP_mw20_20260604-121914,22,0.898
WL_SWEEP_mw20_20260604-121914,23,0.8994
WL_SWEEP_mw20_20260604-121914,24,0.8957
WL_SWEEP_mw20_20260604-121914,25,0.9009
WL_SWEEP_mw20_20260604-121914,26,0.9036
WL_SWEEP_mw20_20260604-121914,27,0.9016
WL_SWEEP_mw20_20260604-121914,28,0.9066
WL_SWEEP_mw20_20260604-121914,29,0.9066
WL_SWEEP_mw20_20260604-121914,30,0.9048
WL_SWEEP_mw20_20260604-121914,31,0.8996
WL_SWEEP_mw20_20260604-121914,32,0.9002
WL_SWEEP_mw20_20260604-121914,33,0.9029
WL_SWEEP_mw20_20260604-121914,34,0.9056
WL_SWEEP_mw20_20260604-121914,35,0.9071
WL_SWEEP_mw20_20260604-121914,36,0.9085
WL_SWEEP_mw20_20260604-121914,37,0.9072
WL_SWEEP_mw20_20260604-121914,38,0.9063
WL_SWEEP_mw20_20260604-121914,39,0.9083
WL_SWEEP_mw20_20260604-121914,40,0.9082
WL_SWEEP_mw20_20260604-121914,41,0.9075
WL_SWEEP_mw20_20260604-121914,42,0.9085
WL_SWEEP_mw20_20260604-121914,43,0.9086
WL_SWEEP_mw20_20260604-121914,44,0.91
WL_SWEEP_mw20_20260604-121914,45,0.9103
WL_SWEEP_mw20_20260604-121914,46,0.9099
WL_SWEEP_mw20_20260604-121914,47,0.9101
WL_SWEEP_mw20_20260604-121914,48,0.9103
WL_SWEEP_mw20_20260604-121914,49,0.9102
WL_SWEEP_mw20_20260604-123922,0,0.8229
WL_SWEEP_mw20_20260604-123922,1,0.8634
WL_SWEEP_mw20_20260604-123922,2,0.876
WL_SWEEP_mw20_20260604-123922,3,0.8772
WL_SWEEP_mw20_20260604-123922,4,0.8946
WL_SWEEP_mw20_20260604-123922,5,0.9087
WL_SWEEP_mw20_20260604-123922,6,0.9064
WL_SWEEP_mw20_20260604-123922,7,0.9058
WL_SWEEP_mw20_20260604-123922,8,0.9056
WL_SWEEP_mw20_20260604-123922,9,0.8885
WL_SWEEP_mw20_20260604-123922,10,0.9103
WL_SWEEP_mw20_20260604-123922,11,0.8973
WL_SWEEP_mw20_20260604-123922,12,0.9175
WL_SWEEP_mw20_20260604-123922,13,0.9168
WL_SWEEP_mw20_20260604-123922,14,0.9116
WL_SWEEP_mw20_20260604-123922,15,0.9104
WL_SWEEP_mw20_20260604-123922,16,0.9219
WL_SWEEP_mw20_20260604-123922,17,0.9085
WL_SWEEP_mw20_20260604-123922,18,0.9073
WL_SWEEP_mw20_20260604-123922,19,0.9166
WL_SWEEP_mw20_20260604-123922,20,0.9137
WL_SWEEP_mw20_20260604-123922,21,0.9175
WL_SWEEP_mw20_20260604-123922,22,0.9137
WL_SWEEP_mw20_20260604-123922,23,0.9121
WL_SWEEP_mw20_20260604-123922,24,0.9147
WL_SWEEP_mw20_20260604-123922,25,0.9205
WL_SWEEP_mw20_20260604-123922,26,0.9164
WL_SWEEP_mw20_20260604-123922,27,0.9248
WL_SWEEP_mw20_20260604-123922,28,0.9207
WL_SWEEP_mw20_20260604-123922,29,0.9229
WL_SWEEP_mw20_20260604-123922,30,0.927
WL_SWEEP_mw20_20260604-123922,31,0.9233
WL_SWEEP_mw20_20260604-123922,32,0.9275
WL_SWEEP_mw20_20260604-123922,33,0.9264
WL_SWEEP_mw20_20260604-123922,34,0.9294
WL_SWEEP_mw20_20260604-123922,35,0.9301
WL_SWEEP_mw20_20260604-123922,36,0.927
WL_SWEEP_mw20_20260604-123922,37,0.9264
WL_SWEEP_mw20_20260604-123922,38,0.925
WL_SWEEP_mw20_20260604-123922,39,0.9246
WL_SWEEP_mw20_20260604-123922,40,0.9286
WL_SWEEP_mw20_20260604-123922,41,0.9265
WL_SWEEP_mw20_20260604-123922,42,0.9261
WL_SWEEP_mw20_20260604-123922,43,0.9282
WL_SWEEP_mw20_20260604-123922,44,0.9284
WL_SWEEP_mw20_20260604-123922,45,0.9293
WL_SWEEP_mw20_20260604-123922,46,0.9298
WL_SWEEP_mw20_20260604-123922,47,0.9297
WL_SWEEP_mw20_20260604-123922,48,0.9295
WL_SWEEP_mw20_20260604-123922,49,0.9294
WL_SWEEP_mw20_20260604-142502,0,0.6981
WL_SWEEP_mw20_20260604-142502,1,0.7593
WL_SWEEP_mw20_20260604-142502,2,0.8015
WL_SWEEP_mw20_20260604-142502,3,0.8234
WL_SWEEP_mw20_20260604-142502,4,0.8419
WL_SWEEP_mw20_20260604-142502,5,0.8528
WL_SWEEP_mw20_20260604-142502,6,0.8683
WL_SWEEP_mw20_20260604-142502,7,0.866
WL_SWEEP_mw20_20260604-142502,8,0.8835
WL_SWEEP_mw20_20260604-142502,9,0.8897
WL_SWEEP_mw20_20260604-142502,10,0.8963
WL_SWEEP_mw20_20260604-142502,11,0.9019
WL_SWEEP_mw20_20260604-142502,12,0.8988
WL_SWEEP_mw20_20260604-142502,13,0.9078
WL_SWEEP_mw20_20260604-142502,14,0.9055
WL_SWEEP_mw20_20260604-142502,15,0.909
WL_SWEEP_mw20_20260604-142502,16,0.908
WL_SWEEP_mw20_20260604-142502,17,0.9106
WL_SWEEP_mw20_20260604-142502,18,0.9151
WL_SWEEP_mw20_20260604-142502,19,0.9127
WL_SWEEP_mw20_20260604-142502,20,0.9141
WL_SWEEP_mw20_20260604-142502,21,0.9167
WL_SWEEP_mw20_20260604-142502,22,0.9175
WL_SWEEP_mw20_20260604-142502,23,0.9178
WL_SWEEP_mw20_20260604-142502,24,0.9191
WL_SWEEP_mw20_20260604-142502,25,0.9174
WL_SWEEP_mw20_20260604-142502,26,0.919
WL_SWEEP_mw20_20260604-142502,27,0.9195
WL_SWEEP_mw20_20260604-142502,28,0.9204
WL_SWEEP_mw20_20260604-142502,29,0.9221
WL_SWEEP_mw20_20260604-142502,30,0.9213
WL_SWEEP_mw20_20260604-142502,31,0.9199
WL_SWEEP_mw20_20260604-142502,32,0.9217
WL_SWEEP_mw20_20260604-142502,33,0.9232
WL_SWEEP_mw20_20260604-142502,34,0.9207
WL_SWEEP_mw20_20260604-142502,35,0.9223
WL_SWEEP_mw20_20260604-142502,36,0.9223
WL_SWEEP_mw20_20260604-142502,37,0.9225
WL_SWEEP_mw20_20260604-142502,38,0.9233
WL_SWEEP_mw20_20260604-142502,39,0.9222
WL_SWEEP_mw20_20260604-142502,40,0.9235
WL_SWEEP_mw20_20260604-142502,41,0.9226
WL_SWEEP_mw20_20260604-142502,42,0.9234
WL_SWEEP_mw20_20260604-142502,43,0.9224
WL_SWEEP_mw20_20260604-142502,44,0.923
WL_SWEEP_mw20_20260604-142502,45,0.9235
WL_SWEEP_mw20_20260604-142502,46,0.9235
WL_SWEEP_mw20_20260604-142502,47,0.9233
WL_SWEEP_mw20_20260604-142502,48,0.9233
WL_SWEEP_mw20_20260604-142502,49,0.9233
WL_SWEEP_mw20_20260604-142536,0,0.6385
WL_SWEEP_mw20_20260604-142536,1,0.6947
WL_SWEEP_mw20_20260604-142536,2,0.73
WL_SWEEP_mw20_20260604-142536,3,0.7505
WL_SWEEP_mw20_20260604-142536,4,0.769
WL_SWEEP_mw20_20260604-142536,5,0.7778
WL_SWEEP_mw20_20260604-142536,6,0.7924
WL_SWEEP_mw20_20260604-142536,7,0.7917
WL_SWEEP_mw20_20260604-142536,8,0.8014
WL_SWEEP_mw20_20260604-142536,9,0.8171
WL_SWEEP_mw20_20260604-142536,10,0.8206
WL_SWEEP_mw20_20260604-142536,11,0.8279
WL_SWEEP_mw20_20260604-142536,12,0.8275
WL_SWEEP_mw20_20260604-142536,13,0.8308
WL_SWEEP_mw20_20260604-142536,14,0.8202
WL_SWEEP_mw20_20260604-142536,15,0.8375
WL_SWEEP_mw20_20260604-142536,16,0.8355
WL_SWEEP_mw20_20260604-142536,17,0.8362
WL_SWEEP_mw20_20260604-142536,18,0.8391
WL_SWEEP_mw20_20260604-142536,19,0.8379
WL_SWEEP_mw20_20260604-142536,20,0.8405
WL_SWEEP_mw20_20260604-142536,21,0.8348
WL_SWEEP_mw20_20260604-142536,22,0.8303
WL_SWEEP_mw20_20260604-142536,23,0.8351
WL_SWEEP_mw20_20260604-142536,24,0.84
WL_SWEEP_mw20_20260604-142536,25,0.8415
WL_SWEEP_mw20_20260604-142536,26,0.8406
WL_SWEEP_mw20_20260604-142536,27,0.8432
WL_SWEEP_mw20_20260604-142536,28,0.8405
WL_SWEEP_mw20_20260604-142536,29,0.8455
WL_SWEEP_mw20_20260604-142536,30,0.8441
WL_SWEEP_mw20_20260604-142536,31,0.8493
WL_SWEEP_mw20_20260604-142536,32,0.8481
WL_SWEEP_mw20_20260604-142536,33,0.8513
WL_SWEEP_mw20_20260604-142536,34,0.8486
WL_SWEEP_mw20_20260604-142536,35,0.8447
WL_SWEEP_mw20_20260604-142536,36,0.8447
WL_SWEEP_mw20_20260604-142536,37,0.8464
WL_SWEEP_mw20_20260604-142536,38,0.8488
WL_SWEEP_mw20_20260604-142536,39,0.849
WL_SWEEP_mw20_20260604-142536,40,0.8484
WL_SWEEP_mw20_20260604-142536,41,0.8458
WL_SWEEP_mw20_20260604-142536,42,0.8453
WL_SWEEP_mw20_20260604-142536,43,0.8477
WL_SWEEP_mw20_20260604-142536,44,0.8476
WL_SWEEP_mw20_20260604-142536,45,0.8463
WL_SWEEP_mw20_20260604-142536,46,0.847
WL_SWEEP_mw20_20260604-142536,47,0.8466
WL_SWEEP_mw20_20260604-142536,48,0.8468
WL_SWEEP_mw20_20260604-142550,0,0.6573
WL_SWEEP_mw20_20260604-142550,1,0.6749
WL_SWEEP_mw20_20260604-142550,2,0.7016
WL_SWEEP_mw20_20260604-142550,3,0.7235
WL_SWEEP_mw20_20260604-142550,4,0.7454
WL_SWEEP_mw20_20260604-142550,5,0.7544
WL_SWEEP_mw20_20260604-142550,6,0.7599
WL_SWEEP_mw20_20260604-142550,7,0.7672
WL_SWEEP_mw20_20260604-142550,8,0.7806
WL_SWEEP_mw20_20260604-142550,9,0.7886
WL_SWEEP_mw20_20260604-142550,10,0.789
WL_SWEEP_mw20_20260604-142550,11,0.7936
WL_SWEEP_mw20_20260604-142550,12,0.7993
WL_SWEEP_mw20_20260604-142550,13,0.8039
WL_SWEEP_mw20_20260604-142550,14,0.8093
WL_SWEEP_mw20_20260604-142550,15,0.8125
WL_SWEEP_mw20_20260604-142550,16,0.8157
WL_SWEEP_mw20_20260604-142550,17,0.8156
WL_SWEEP_mw20_20260604-142550,18,0.8147
