term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,seed,scale,p_fdr
ds_wiki-elec,126919,5.255028277319085,0.9269293492545071,0.062346370879669086,0.07855756655794385,66.89397988725874,0.0,191.52690164511594,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,raw,
ds_wiki-rfa,126919,5.236831448821465,1.4023752483213388,0.0484768877550941,0.0659767491785448,79.37389328852304,0.0,188.0732376279942,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,raw,
ds_slashdot090221,126919,4.9624707947639175,2.248482880124608,0.040727454932568505,0.06017743575354965,82.46397894199404,0.0,142.94655151516633,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,raw,
src_out,126919,-0.9742691361938962,-0.9742691361939774,0.011763043404386697,0.02027247117988929,-48.05872592189902,0.0,0.37746813056775513,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,0.0
src_in,126919,-0.14928120662921873,-0.14928120662923142,0.010594541402192868,0.01766978494411965,-8.448388426985254,0.0,0.8613268700143486,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,0.0
tgt_out,126919,0.008567240492232743,0.008567240492240192,0.010230603487293724,0.012733626957521001,0.6728044194174057,0.5010717257906645,1.0086040443244064,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,0.5010717257906645
tgt_in,126919,-0.7929332232461616,-0.7929332232463744,0.011678976721453722,0.0175170495718078,-45.26636863106902,0.0,0.4525155176657566,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,0.0
ds_bitcoin-alpha,126919,2.519103666870176,0.3381004397560846,0.10089826649680694,0.1139129827247365,22.114280625566884,0.0,12.417461491787959,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,
ds_bitcoin-otc,126919,2.530497728143035,0.4071829651806474,0.07542186820769617,0.08830218459232153,28.657249419433718,0.0,12.559755925185009,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,
ds_epinions,126919,2.8994487008093697,1.4404139507673248,0.01838668663665207,0.037080886848512545,78.19253926300519,0.0,18.164128739144275,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,
ds_wiki-elec,126919,3.202061481745686,0.5648085241249463,0.05332343219452025,0.06132752446194345,52.21246919452476,0.0,24.583155724157482,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,
ds_wiki-rfa,126919,3.1838646532480652,0.852609641413057,0.035446978203297626,0.044238385579493764,71.97063390857356,0.0,24.13986572352278,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,
ds_slashdot090221,126919,2.9095039991905183,1.3182888529513626,0.023058963692623658,0.0334138586315888,87.07476832501861,0.0,18.347695837736353,"cluster_2way(u,v)",0.23684002189262776,0.8956421024432906,48,zscored,
src_out,126963,-2.7305612298218844,-1.0195836111958294,0.03276534577369577,0.04643205084948843,-58.80768089854831,0.0,0.06518269692723287,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,0.0
src_in,126963,-0.44029622713154903,-0.148555797612619,0.03203604433595423,0.04676502326197689,-9.415075550481752,0.0,0.6438456682759841,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,0.0
tgt_out,126963,0.031302722933929224,0.012025394302731512,0.027059888478416245,0.031821485621682064,0.9836977225412954,0.3252641599494748,1.031797805472606,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,0.3252641599494748
tgt_in,126963,-2.5758681552993203,-0.8433560044436441,0.03681803172434627,0.05202204475801883,-49.51493481813339,0.0,0.07608773814380648,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,0.0
ds_bitcoin-alpha,126963,4.717524717005011,0.6365102870917294,0.10543372473675858,0.1156771347119563,40.78182545541052,0.0,111.89094784494698,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,
ds_bitcoin-otc,126963,4.663147277223769,0.7495728431746165,0.0789832543157176,0.10353909613167554,45.03755056247956,0.0,105.96907192272748,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,
ds_epinions,126963,5.155572219636376,2.5612795585648214,0.034370326563955736,0.04742892715140502,108.70100863084036,0.0,173.39499839940984,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,
ds_wiki-elec,126963,5.34952612079858,0.9310512498427106,0.06290700495399545,0.07633216220836316,70.08220343865055,0.0,210.50851861819146,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,
ds_wiki-rfa,126963,5.513429157435921,1.474497712653763,0.050580154987768154,0.06012569112964693,91.69839138393446,0.0,248.00010199521373,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,
ds_slashdot090221,126963,5.206717371561221,2.361674604885457,0.04267443599714516,0.054668665293282924,95.24134792076156,0.0,182.49401383148626,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,raw,
src_out,126963,-1.0195836111958294,-1.0195836111965473,0.01223448469170708,0.017337592566432865,-58.80768089854844,0.0,0.3607451191332559,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,0.0
src_in,126963,-0.148555797612619,-0.1485557976125996,0.010808950487007012,0.015778502978132523,-9.41507555048175,0.0,0.8619519109698601,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,0.0
tgt_out,126963,0.012025394302731552,0.012025394302734147,0.010395448007118495,0.012224684501317114,0.9836977225412983,0.325264159949473,1.012097990062498,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,0.325264159949473
tgt_in,126963,-0.8433560044436441,-0.8433560044435361,0.012054463293334162,0.017032356147519176,-49.514934818133305,0.0,0.4302641294040043,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,0.0
ds_bitcoin-alpha,126963,2.5573513735347158,0.34504969334775004,0.10314209105969792,0.11354887484253291,22.522031830620907,0.0,12.901600501234226,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,
ds_bitcoin-otc,126963,2.502973933753473,0.40233798685263233,0.07458075200311204,0.10068783789411279,24.858751425228707,0.0,12.218777816844884,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,
ds_epinions,126963,2.995398876166081,1.4881090952525409,0.019178431029235558,0.03092954254793225,96.84588356016064,0.0,19.993333163656462,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,
ds_wiki-elec,126963,3.1893527773282853,0.555086716555286,0.05311188346438058,0.06336037842053387,50.33670657962292,0.0,24.272712508272715,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,
ds_wiki-rfa,126963,3.3532558139656254,0.8967863531839916,0.03677798455046246,0.041782882342406624,80.2542961609499,0.0,28.595684475221674,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,
ds_slashdot090221,126963,3.046544028090926,1.381858309249922,0.02406148062791575,0.03137256007280575,97.10855668204523,0.0,21.042496338338747,"cluster_2way(u,v)",0.2506722138463736,0.8985137402235297,49,zscored,
src_out,127029,-2.7802444663374932,-1.0363391824891757,0.03285137829658496,0.04607776264346757,-60.338096010650105,0.0,0.06202334290435333,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,0.0
src_in,127029,-0.335840611809716,-0.11342204719404991,0.03187757467582364,0.046767677443414715,-7.181041055888595,6.918909889463976e-13,0.7147370173774661,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,9.225213185951968e-13
tgt_out,127029,-0.014691506737485394,-0.005643633849862794,0.027032489211189274,0.0320052298525549,-0.45903456419990707,0.646209345360719,0.9854158868796858,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,0.646209345360719
tgt_in,127029,-2.52091127679016,-0.8254680392857505,0.03670004995206504,0.05375132508037618,-46.89951871922331,0.0,0.08038631917506064,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,0.0
ds_bitcoin-alpha,127029,4.635795171581338,0.6241500147414466,0.10288292411284303,0.10135267608808174,45.739247847314324,0.0,103.10987544850396,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,
ds_bitcoin-otc,127029,4.657304225794523,0.7466055616072602,0.07965417683508329,0.1032134797995541,45.12302302799255,0.0,105.35169462572414,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,
ds_epinions,127029,5.160400315959326,2.563667653925631,0.034446025684345405,0.04880214507953879,105.74126009315358,0.0,174.23419037327594,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,
ds_wiki-elec,127029,5.388558846253092,0.9406885694327588,0.06334127571041173,0.07474077280358726,72.09664342665805,0.0,218.88770729861548,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,
ds_wiki-rfa,127029,5.422093173733183,1.4506698071399617,0.05005435319219887,0.061209478944587045,88.58257360174238,0.0,226.35242192427964,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,
ds_slashdot090221,127029,5.12211317862437,2.3231665623667,0.04223444579452006,0.05665679261510736,90.40598562331209,0.0,167.6893530306489,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,raw,
src_out,127029,-1.036339182489176,-1.036339182489365,0.012245387389395387,0.01717553670083084,-60.33809601065011,0.0,0.3547509863670053,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,0.0
src_in,127029,-0.11342204719405002,-0.11342204719402886,0.010765880159132423,0.015794652378576978,-7.181041055888613,6.918909889463976e-13,0.89277378792057,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,9.225213185951968e-13
tgt_out,127029,-0.005643633849862849,-0.005643633849861875,0.010384331157066263,0.012294572762074235,-0.4590345641999115,0.6462093453607158,0.9943722615350175,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,0.6462093453607158
tgt_in,127029,-0.8254680392857506,-0.8254680392855531,0.01201736790760605,0.017600778469127623,-46.899518719223146,0.0,0.43802992926464535,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,0.0
ds_bitcoin-alpha,127029,2.50666566034285,0.33749019336442804,0.10066618460937962,0.09793299098468523,25.59572249493373,0.0,12.263969570273957,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,
ds_bitcoin-otc,127029,2.5281747145560356,0.4052879543810289,0.07552682184323009,0.09968760906276065,25.36097252532523,0.0,12.530613303979333,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,
ds_epinions,127029,3.031270804720839,1.505924043977441,0.019378550698201644,0.03264549521027197,92.85418356181172,0.0,20.72355144979647,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,
ds_wiki-elec,127029,3.259429335014605,0.5690033283118101,0.053751747339211786,0.06054510863239576,53.834726018983275,0.0,26.03467582460555,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,
ds_wiki-rfa,127029,3.2929636624946954,0.8810256128263934,0.03642973935475263,0.04229629833073389,77.85465377479426,0.0,26.922534845108835,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,
ds_slashdot090221,127029,2.9929836673858827,1.3574865168535653,0.0238109840316173,0.032518312770670396,92.03994341567986,0.0,19.945103355826483,"cluster_2way(u,v)",0.2515881513465228,0.8983617914019634,50,zscored,
src_out,127150,-2.5728735598599872,-0.9581445153570276,0.031242140060413558,0.049675231777192734,-51.79389139843459,0.0,0.07631593164051435,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,0.0
src_in,127150,-0.4713452747583996,-0.15926214870044694,0.031094980599426027,0.0496029019095099,-9.50237297846546,0.0,0.624162033807072,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,0.0
tgt_out,127150,0.06922473993827559,0.026614727518653257,0.026420408216133427,0.03182692338019417,2.175037125371471,0.029627334423379947,1.0716770307159549,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,0.029627334423379947
tgt_in,127150,-2.4245231259376516,-0.7926076857122373,0.03548432289353625,0.05320802340110248,-45.566870764220404,0.0,0.0885203220240978,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,0.0
ds_bitcoin-alpha,127150,4.441044424628792,0.5963988852257913,0.09812746679374232,0.10482951843599439,42.364445538690084,0.0,84.86352896413773,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,
ds_bitcoin-otc,127150,4.58056153597342,0.7341759801861895,0.07930370727137918,0.09616354839051978,47.63303364567807,0.0,97.5691674244542,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,
ds_epinions,127150,4.929848078079242,2.449263674138534,0.03248599947535895,0.054457997356613365,90.52569535006162,0.0,138.35849105548985,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,
ds_wiki-elec,127150,5.175388806586371,0.9130517493446565,0.06139418067369812,0.07739079947695601,66.87343768980448,0.0,176.8653673294649,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,
ds_wiki-rfa,127150,5.23141822984208,1.3988499801556515,0.048476011212415515,0.06320246168714162,82.77238085658931,0.0,187.05790659251525,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,
ds_slashdot090221,127150,4.8895599860576,2.21711857580404,0.04015899524042802,0.05680910721767145,86.07000225021348,0.0,132.89508549384237,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,raw,
src_out,127150,-0.9581445153570278,-0.9581445153567699,0.011634650693262338,0.018499179912671835,-51.793891398434596,0.0,0.38360399736905837,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,0.0
src_in,127150,-0.15926214870044697,-0.15926214870043315,0.0105066364070409,0.01676025020922366,-9.50237297846546,0.0,0.8527727763893636,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,0.0
tgt_out,127150,0.026614727518653257,0.026614727518636434,0.01015781303376457,0.012236447464825584,2.1750371253714706,0.02962733442338017,1.0269720624596825,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,0.02962733442338017
tgt_in,127150,-0.7926076857122374,-0.792607685712561,0.0116002799671521,0.01739438483308364,-45.56687076422039,0.0,0.45266285243163695,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,0.0
ds_bitcoin-alpha,127150,2.3982939171988598,0.322072846362205,0.09609743768508748,0.10162813562195892,23.598720005256666,0.0,11.004385962567007,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,
ds_bitcoin-otc,127150,2.5378110285434876,0.4067623335644778,0.07546982980165705,0.09083623039829282,27.9383129112234,0.0,12.651945888777993,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,
ds_epinions,127150,2.88709757064931,1.4343775084931332,0.01822030381720361,0.036093102257227755,79.99028595751034,0.0,17.941161007061066,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,
ds_wiki-elec,127150,3.1326382991564388,0.5526658935206555,0.05236636208435667,0.062364391794608065,50.23120099484851,0.0,22.93440762199627,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,
ds_wiki-rfa,127150,3.188667722412148,0.8526306986459096,0.0355802266973146,0.042202491416446136,75.55638578175358,0.0,24.256090061535442,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,
ds_slashdot090221,127150,2.8468094786276676,1.2908552497235,0.022613614714142333,0.031482283122789174,90.42576319907812,0.0,17.232712699475243,"cluster_2way(u,v)",0.23604964878488954,0.8938497837200158,51,zscored,
